,file_name,iou
0,ST1_20200808_MMR_1C48_12_54.png,0.0
1,ST1_20200808_MMR_1C48_13_48.png,0.0
2,ST1_20200808_MMR_1C48_13_49.png,0.0
3,ST1_20200808_MMR_1C48_13_50.png,0.0
4,ST1_20200808_MMR_1C48_13_51.png,0.0
5,ST1_20200808_MMR_1C48_13_52.png,0.0
6,ST1_20200808_MMR_1C48_13_53.png,0.0
7,ST1_20200808_MMR_1C48_13_54.png,0.0
8,ST1_20200808_MMR_1C48_14_42.png,0.0
9,ST1_20200808_MMR_1C48_14_43.png,0.4167856123322866
10,ST1_20200808_MMR_1C48_14_44.png,0.0
11,ST1_20200808_MMR_1C48_14_45.png,0.0
12,ST1_20200808_MMR_1C48_14_46.png,0.0
13,ST1_20200808_MMR_1C48_14_47.png,0.0
14,ST1_20200808_MMR_1C48_14_48.png,0.0
15,ST1_20200808_MMR_1C48_14_49.png,0.0
16,ST1_20200808_MMR_1C48_14_50.png,0.0
17,ST1_20200808_MMR_1C48_14_51.png,0.0
18,ST1_20200808_MMR_1C48_14_52.png,0.0
19,ST1_20200808_MMR_1C48_14_53.png,0.0
20,ST1_20200808_MMR_1C48_14_54.png,0.0
21,ST1_20200808_MMR_1C48_14_55.png,0.0
22,ST1_20200808_MMR_1C48_15_44.png,0.02029794483308565
23,ST1_20200808_MMR_1C48_15_45.png,0.0
24,ST1_20200808_MMR_1C48_15_46.png,0.0
25,ST1_20200808_MMR_1C48_15_47.png,0.0
26,ST1_20200808_MMR_1C48_15_48.png,0.0
27,ST1_20200808_MMR_1C48_15_49.png,0.0
28,ST1_20200808_MMR_1C48_15_50.png,0.0
29,ST1_20200808_MMR_1C48_15_51.png,0.0
30,ST1_20200808_MMR_1C48_15_52.png,0.0
31,ST1_20200808_MMR_1C48_15_53.png,0.0
32,ST1_20200808_MMR_1C48_15_54.png,0.0
33,ST1_20200808_MMR_1C48_15_55.png,0.0
34,ST1_20200808_MMR_1C48_16_37.png,0.015012510425354461
35,ST1_20200808_MMR_1C48_16_44.png,0.4507715417178752
36,ST1_20200808_MMR_1C48_16_46.png,0.0
37,ST1_20200808_MMR_1C48_16_47.png,0.0
38,ST1_20200808_MMR_1C48_16_48.png,0.0
39,ST1_20200808_MMR_1C48_16_49.png,0.0
40,ST1_20200808_MMR_1C48_16_50.png,0.0
41,ST1_20200808_MMR_1C48_16_51.png,0.0
42,ST1_20200808_MMR_1C48_16_52.png,0.0
43,ST1_20200808_MMR_1C48_16_53.png,0.0
44,ST1_20200808_MMR_1C48_16_54.png,0.0
45,ST1_20200808_MMR_1C48_16_55.png,0.0
46,ST1_20200808_MMR_1C48_17_35.png,0.0
47,ST1_20200808_MMR_1C48_17_37.png,0.0
48,ST1_20200808_MMR_1C48_17_47.png,0.0
49,ST1_20200808_MMR_1C48_17_48.png,0.10078585461689588
50,ST1_20200808_MMR_1C48_17_49.png,0.0
51,ST1_20200808_MMR_1C48_17_50.png,0.0
52,ST1_20200808_MMR_1C48_17_51.png,0.0
53,ST1_20200808_MMR_1C48_17_52.png,0.0
54,ST1_20200808_MMR_1C48_17_53.png,0.0
55,ST1_20200808_MMR_1C48_17_54.png,0.0
56,ST1_20200808_MMR_1C48_17_55.png,0.0
57,ST1_20200808_MMR_1C48_18_34.png,0.0
58,ST1_20200808_MMR_1C48_18_35.png,0.0
59,ST1_20200808_MMR_1C48_18_36.png,0.0
60,ST1_20200808_MMR_1C48_18_37.png,0.0
61,ST1_20200808_MMR_1C48_18_38.png,0.0
62,ST1_20200808_MMR_1C48_18_39.png,0.0
63,ST1_20200808_MMR_1C48_18_50.png,0.0
64,ST1_20200808_MMR_1C48_18_51.png,0.0
65,ST1_20200808_MMR_1C48_18_52.png,0.0
66,ST1_20200808_MMR_1C48_18_53.png,0.0
67,ST1_20200808_MMR_1C48_18_54.png,0.0
68,ST1_20200808_MMR_1C48_18_55.png,0.0
69,ST1_20200808_MMR_1C48_18_56.png,0.0
70,ST1_20200808_MMR_1C48_19_30.png,0.0
71,ST1_20200808_MMR_1C48_19_36.png,0.0
72,ST1_20200808_MMR_1C48_19_37.png,0.0
73,ST1_20200808_MMR_1C48_19_38.png,0.0
74,ST1_20200808_MMR_1C48_19_39.png,0.0
75,ST1_20200808_MMR_1C48_19_40.png,0.0
76,ST1_20200808_MMR_1C48_19_50.png,0.0
77,ST1_20200808_MMR_1C48_19_51.png,0.0
78,ST1_20200808_MMR_1C48_19_52.png,0.0
79,ST1_20200808_MMR_1C48_19_53.png,0.0
80,ST1_20200808_MMR_1C48_19_54.png,0.0
81,ST1_20200808_MMR_1C48_19_55.png,0.0
82,ST1_20200808_MMR_1C48_19_56.png,0.0
83,ST1_20200808_MMR_1C48_20_29.png,0.0
84,ST1_20200808_MMR_1C48_20_32.png,0.0
85,ST1_20200808_MMR_1C48_20_33.png,0.0
86,ST1_20200808_MMR_1C48_20_34.png,0.0
87,ST1_20200808_MMR_1C48_20_36.png,0.0
88,ST1_20200808_MMR_1C48_20_37.png,0.0
89,ST1_20200808_MMR_1C48_20_38.png,0.0
90,ST1_20200808_MMR_1C48_20_39.png,0.0
91,ST1_20200808_MMR_1C48_20_40.png,0.0
92,ST1_20200808_MMR_1C48_20_41.png,0.0
93,ST1_20200808_MMR_1C48_20_50.png,0.0
94,ST1_20200808_MMR_1C48_20_51.png,0.0
95,ST1_20200808_MMR_1C48_20_52.png,0.0
96,ST1_20200808_MMR_1C48_20_53.png,0.0
97,ST1_20200808_MMR_1C48_20_54.png,0.0
98,ST1_20200808_MMR_1C48_20_55.png,0.0
99,ST1_20200808_MMR_1C48_20_56.png,0.0
100,ST1_20200808_MMR_1C48_21_33.png,0.0
101,ST1_20200808_MMR_1C48_21_35.png,0.0
102,ST1_20200808_MMR_1C48_21_36.png,0.0
103,ST1_20200808_MMR_1C48_21_37.png,0.0
104,ST1_20200808_MMR_1C48_21_38.png,0.0
105,ST1_20200808_MMR_1C48_21_39.png,0.0
106,ST1_20200808_MMR_1C48_21_40.png,0.0
107,ST1_20200808_MMR_1C48_21_41.png,0.0
108,ST1_20200808_MMR_1C48_21_42.png,0.0
109,ST1_20200808_MMR_1C48_21_49.png,0.0
110,ST1_20200808_MMR_1C48_21_50.png,0.0
111,ST1_20200808_MMR_1C48_21_52.png,0.0
112,ST1_20200808_MMR_1C48_21_53.png,0.0
113,ST1_20200808_MMR_1C48_21_54.png,0.0
114,ST1_20200808_MMR_1C48_21_55.png,0.0
115,ST1_20200808_MMR_1C48_21_56.png,0.0
116,ST1_20200808_MMR_1C48_22_23.png,0.0
117,ST1_20200808_MMR_1C48_22_33.png,0.0
118,ST1_20200808_MMR_1C48_22_36.png,0.0
119,ST1_20200808_MMR_1C48_22_37.png,0.0
120,ST1_20200808_MMR_1C48_22_38.png,0.0
121,ST1_20200808_MMR_1C48_22_39.png,0.0
122,ST1_20200808_MMR_1C48_22_40.png,0.0
123,ST1_20200808_MMR_1C48_22_41.png,0.0
124,ST1_20200808_MMR_1C48_22_49.png,0.0
125,ST1_20200808_MMR_1C48_22_50.png,0.0
126,ST1_20200808_MMR_1C48_22_51.png,0.0
127,ST1_20200808_MMR_1C48_22_52.png,0.0
128,ST1_20200808_MMR_1C48_22_53.png,0.0
129,ST1_20200808_MMR_1C48_22_54.png,0.0
130,ST1_20200808_MMR_1C48_22_55.png,0.0
131,ST1_20200808_MMR_1C48_22_56.png,0.0
132,ST1_20200808_MMR_1C48_22_57.png,0.0
133,ST1_20200808_MMR_1C48_23_12.png,0.0
134,ST1_20200808_MMR_1C48_23_33.png,0.0
135,ST1_20200808_MMR_1C48_23_34.png,0.0
136,ST1_20200808_MMR_1C48_23_36.png,0.0
137,ST1_20200808_MMR_1C48_23_37.png,0.0
138,ST1_20200808_MMR_1C48_23_38.png,0.0
139,ST1_20200808_MMR_1C48_23_39.png,0.0
140,ST1_20200808_MMR_1C48_23_41.png,0.0
141,ST1_20200808_MMR_1C48_23_42.png,0.0
142,ST1_20200808_MMR_1C48_23_43.png,0.0
143,ST1_20200808_MMR_1C48_23_49.png,0.0
144,ST1_20200808_MMR_1C48_23_50.png,0.0
145,ST1_20200808_MMR_1C48_23_51.png,0.0
146,ST1_20200808_MMR_1C48_23_52.png,0.0
147,ST1_20200808_MMR_1C48_23_53.png,0.0
148,ST1_20200808_MMR_1C48_23_54.png,0.0
149,ST1_20200808_MMR_1C48_23_55.png,0.0
150,ST1_20200808_MMR_1C48_23_56.png,0.0
151,ST1_20200808_MMR_1C48_23_57.png,0.0
152,ST1_20200808_MMR_1C48_24_34.png,0.0
153,ST1_20200808_MMR_1C48_24_38.png,0.0
154,ST1_20200808_MMR_1C48_24_39.png,0.0
155,ST1_20200808_MMR_1C48_24_40.png,0.0
156,ST1_20200808_MMR_1C48_24_42.png,0.0
157,ST1_20200808_MMR_1C48_24_43.png,0.0
158,ST1_20200808_MMR_1C48_24_47.png,0.0
159,ST1_20200808_MMR_1C48_24_5.png,0.0
160,ST1_20200808_MMR_1C48_24_51.png,0.47255021302495437
161,ST1_20200808_MMR_1C48_24_52.png,0.0
162,ST1_20200808_MMR_1C48_24_53.png,0.0
163,ST1_20200808_MMR_1C48_24_54.png,0.0
164,ST1_20200808_MMR_1C48_24_55.png,0.0
165,ST1_20200808_MMR_1C48_24_56.png,0.0
166,ST1_20200808_MMR_1C48_24_57.png,0.0
167,ST1_20200808_MMR_1C48_24_6.png,0.0
168,ST1_20200808_MMR_1C48_25_29.png,0.0
169,ST1_20200808_MMR_1C48_25_30.png,0.0
170,ST1_20200808_MMR_1C48_25_35.png,0.0
171,ST1_20200808_MMR_1C48_25_40.png,0.0
172,ST1_20200808_MMR_1C48_25_41.png,0.0
173,ST1_20200808_MMR_1C48_25_43.png,0.0
174,ST1_20200808_MMR_1C48_25_46.png,0.363682092555332
175,ST1_20200808_MMR_1C48_25_47.png,0.0
176,ST1_20200808_MMR_1C48_25_48.png,0.0
177,ST1_20200808_MMR_1C48_25_5.png,0.0
178,ST1_20200808_MMR_1C48_25_52.png,0.0
179,ST1_20200808_MMR_1C48_25_53.png,0.0
180,ST1_20200808_MMR_1C48_25_54.png,0.0
181,ST1_20200808_MMR_1C48_25_55.png,0.0
182,ST1_20200808_MMR_1C48_25_56.png,0.0
183,ST1_20200808_MMR_1C48_25_57.png,0.0
184,ST1_20200808_MMR_1C48_25_58.png,0.0
185,ST1_20200808_MMR_1C48_25_7.png,0.0
186,ST1_20200808_MMR_1C48_25_8.png,0.0
187,ST1_20200808_MMR_1C48_26_29.png,0.0
188,ST1_20200808_MMR_1C48_26_30.png,0.0
189,ST1_20200808_MMR_1C48_26_31.png,0.0
190,ST1_20200808_MMR_1C48_26_32.png,0.0
191,ST1_20200808_MMR_1C48_26_34.png,0.0
192,ST1_20200808_MMR_1C48_26_35.png,0.0
193,ST1_20200808_MMR_1C48_26_41.png,0.0
194,ST1_20200808_MMR_1C48_26_42.png,0.0
195,ST1_20200808_MMR_1C48_26_43.png,0.0
196,ST1_20200808_MMR_1C48_26_44.png,0.0
197,ST1_20200808_MMR_1C48_26_48.png,0.0
198,ST1_20200808_MMR_1C48_26_5.png,0.0
199,ST1_20200808_MMR_1C48_26_50.png,0.06007067137809187
200,ST1_20200808_MMR_1C48_26_52.png,0.0
201,ST1_20200808_MMR_1C48_26_53.png,0.0
202,ST1_20200808_MMR_1C48_26_54.png,0.0
203,ST1_20200808_MMR_1C48_26_55.png,0.0
204,ST1_20200808_MMR_1C48_26_56.png,0.0
205,ST1_20200808_MMR_1C48_26_57.png,0.0
206,ST1_20200808_MMR_1C48_26_58.png,0.0
207,ST1_20200808_MMR_1C48_27_32.png,0.0
208,ST1_20200808_MMR_1C48_27_33.png,0.0
209,ST1_20200808_MMR_1C48_27_34.png,0.0
210,ST1_20200808_MMR_1C48_27_35.png,0.0
211,ST1_20200808_MMR_1C48_27_39.png,0.0
212,ST1_20200808_MMR_1C48_27_40.png,0.0
213,ST1_20200808_MMR_1C48_27_41.png,0.0
214,ST1_20200808_MMR_1C48_27_43.png,0.0
215,ST1_20200808_MMR_1C48_27_44.png,0.0
216,ST1_20200808_MMR_1C48_27_48.png,0.0
217,ST1_20200808_MMR_1C48_27_49.png,0.0
218,ST1_20200808_MMR_1C48_27_50.png,0.0
219,ST1_20200808_MMR_1C48_27_53.png,0.07026205848841625
220,ST1_20200808_MMR_1C48_27_54.png,0.0
221,ST1_20200808_MMR_1C48_27_55.png,0.0
222,ST1_20200808_MMR_1C48_27_56.png,0.0
223,ST1_20200808_MMR_1C48_27_57.png,0.0
224,ST1_20200808_MMR_1C48_27_58.png,0.0
225,ST1_20200808_MMR_1C48_28_33.png,0.0
226,ST1_20200808_MMR_1C48_28_34.png,0.0
227,ST1_20200808_MMR_1C48_28_35.png,0.0
228,ST1_20200808_MMR_1C48_28_36.png,0.0
229,ST1_20200808_MMR_1C48_28_39.png,0.0
230,ST1_20200808_MMR_1C48_28_40.png,0.0
231,ST1_20200808_MMR_1C48_28_41.png,0.0
232,ST1_20200808_MMR_1C48_28_42.png,0.0
233,ST1_20200808_MMR_1C48_28_43.png,0.0
234,ST1_20200808_MMR_1C48_28_44.png,0.0
235,ST1_20200808_MMR_1C48_28_45.png,0.061847389558232935
236,ST1_20200808_MMR_1C48_28_49.png,0.0
237,ST1_20200808_MMR_1C48_28_5.png,0.0
238,ST1_20200808_MMR_1C48_28_50.png,0.0
239,ST1_20200808_MMR_1C48_28_53.png,0.45212149316021333
240,ST1_20200808_MMR_1C48_28_54.png,0.0
241,ST1_20200808_MMR_1C48_28_55.png,0.0
242,ST1_20200808_MMR_1C48_28_56.png,0.0
243,ST1_20200808_MMR_1C48_28_57.png,0.0
244,ST1_20200808_MMR_1C48_28_58.png,0.0
245,ST1_20200808_MMR_1C48_29_32.png,0.0
246,ST1_20200808_MMR_1C48_29_33.png,0.0
247,ST1_20200808_MMR_1C48_29_34.png,0.0
248,ST1_20200808_MMR_1C48_29_35.png,0.0
249,ST1_20200808_MMR_1C48_29_36.png,0.0
250,ST1_20200808_MMR_1C48_29_37.png,0.0
251,ST1_20200808_MMR_1C48_29_38.png,0.0
252,ST1_20200808_MMR_1C48_29_39.png,0.0
253,ST1_20200808_MMR_1C48_29_40.png,0.0
254,ST1_20200808_MMR_1C48_29_41.png,0.0
255,ST1_20200808_MMR_1C48_29_42.png,0.0
256,ST1_20200808_MMR_1C48_29_43.png,0.0
257,ST1_20200808_MMR_1C48_29_44.png,0.016831683168316833
258,ST1_20200808_MMR_1C48_29_45.png,0.0
259,ST1_20200808_MMR_1C48_29_49.png,0.0
260,ST1_20200808_MMR_1C48_29_5.png,0.0
261,ST1_20200808_MMR_1C48_29_50.png,0.06396063960639606
262,ST1_20200808_MMR_1C48_29_53.png,0.055586436909394105
263,ST1_20200808_MMR_1C48_29_54.png,0.0
264,ST1_20200808_MMR_1C48_29_55.png,0.0
265,ST1_20200808_MMR_1C48_29_56.png,0.0
266,ST1_20200808_MMR_1C48_29_57.png,0.0
267,ST1_20200808_MMR_1C48_29_58.png,0.0
268,ST1_20200808_MMR_1C48_29_59.png,0.0
269,ST1_20200808_MMR_1C48_29_6.png,0.0
270,ST1_20200808_MMR_1C48_30_27.png,0.0
271,ST1_20200808_MMR_1C48_30_28.png,0.0
272,ST1_20200808_MMR_1C48_30_29.png,0.0
273,ST1_20200808_MMR_1C48_30_30.png,0.0
274,ST1_20200808_MMR_1C48_30_32.png,0.0
275,ST1_20200808_MMR_1C48_30_33.png,0.0
276,ST1_20200808_MMR_1C48_30_34.png,0.0
277,ST1_20200808_MMR_1C48_30_35.png,0.0
278,ST1_20200808_MMR_1C48_30_36.png,0.0
279,ST1_20200808_MMR_1C48_30_37.png,0.0
280,ST1_20200808_MMR_1C48_30_38.png,0.0
281,ST1_20200808_MMR_1C48_30_39.png,0.0
282,ST1_20200808_MMR_1C48_30_40.png,0.0
283,ST1_20200808_MMR_1C48_30_41.png,0.0
284,ST1_20200808_MMR_1C48_30_49.png,0.3077713940127003
285,ST1_20200808_MMR_1C48_30_50.png,0.0
286,ST1_20200808_MMR_1C48_30_54.png,0.34020954598370196
287,ST1_20200808_MMR_1C48_30_55.png,0.0
288,ST1_20200808_MMR_1C48_30_56.png,0.0
289,ST1_20200808_MMR_1C48_30_57.png,0.0
290,ST1_20200808_MMR_1C48_30_58.png,0.0
291,ST1_20200808_MMR_1C48_30_59.png,0.0
292,ST1_20200808_MMR_1C48_30_6.png,0.0
293,ST1_20200808_MMR_1C48_31_28.png,0.0
294,ST1_20200808_MMR_1C48_31_29.png,0.0
295,ST1_20200808_MMR_1C48_31_30.png,0.0
296,ST1_20200808_MMR_1C48_31_31.png,0.0
297,ST1_20200808_MMR_1C48_31_32.png,0.0
298,ST1_20200808_MMR_1C48_31_33.png,0.0
299,ST1_20200808_MMR_1C48_31_34.png,0.0
300,ST1_20200808_MMR_1C48_31_37.png,0.0
301,ST1_20200808_MMR_1C48_31_39.png,0.0
302,ST1_20200808_MMR_1C48_31_40.png,0.0
303,ST1_20200808_MMR_1C48_31_41.png,0.27058336781133635
304,ST1_20200808_MMR_1C48_31_43.png,0.0
305,ST1_20200808_MMR_1C48_31_44.png,0.0
306,ST1_20200808_MMR_1C48_31_50.png,0.0
307,ST1_20200808_MMR_1C48_31_54.png,0.1320268553801488
308,ST1_20200808_MMR_1C48_31_55.png,0.0
309,ST1_20200808_MMR_1C48_31_56.png,0.0
310,ST1_20200808_MMR_1C48_31_57.png,0.0
311,ST1_20200808_MMR_1C48_31_58.png,0.0
312,ST1_20200808_MMR_1C48_31_59.png,0.0
313,ST1_20200808_MMR_1C48_31_6.png,0.0
314,ST1_20200808_MMR_1C48_32_31.png,0.0
315,ST1_20200808_MMR_1C48_32_32.png,0.0
316,ST1_20200808_MMR_1C48_32_33.png,0.0
317,ST1_20200808_MMR_1C48_32_34.png,0.0
318,ST1_20200808_MMR_1C48_32_35.png,0.0
319,ST1_20200808_MMR_1C48_32_37.png,0.0
320,ST1_20200808_MMR_1C48_32_38.png,0.0
321,ST1_20200808_MMR_1C48_32_39.png,0.0
322,ST1_20200808_MMR_1C48_32_40.png,0.0
323,ST1_20200808_MMR_1C48_32_44.png,0.25380710659898476
324,ST1_20200808_MMR_1C48_32_55.png,0.0
325,ST1_20200808_MMR_1C48_32_56.png,0.0
326,ST1_20200808_MMR_1C48_32_57.png,0.0
327,ST1_20200808_MMR_1C48_32_58.png,0.0
328,ST1_20200808_MMR_1C48_32_59.png,0.0
329,ST1_20200808_MMR_1C48_32_6.png,0.0
330,ST1_20200808_MMR_1C48_32_7.png,0.0
331,ST1_20200808_MMR_1C48_32_8.png,0.0
332,ST1_20200808_MMR_1C48_33_27.png,0.0
333,ST1_20200808_MMR_1C48_33_31.png,0.0
334,ST1_20200808_MMR_1C48_33_33.png,0.0
335,ST1_20200808_MMR_1C48_33_34.png,0.0
336,ST1_20200808_MMR_1C48_33_35.png,0.0
337,ST1_20200808_MMR_1C48_33_36.png,0.0
338,ST1_20200808_MMR_1C48_33_37.png,0.0
339,ST1_20200808_MMR_1C48_33_39.png,0.0
340,ST1_20200808_MMR_1C48_33_40.png,0.0
341,ST1_20200808_MMR_1C48_33_41.png,0.3865983445013796
342,ST1_20200808_MMR_1C48_33_55.png,0.0
343,ST1_20200808_MMR_1C48_33_56.png,0.0
344,ST1_20200808_MMR_1C48_33_57.png,0.0
345,ST1_20200808_MMR_1C48_33_58.png,0.0
346,ST1_20200808_MMR_1C48_33_59.png,0.0
347,ST1_20200808_MMR_1C48_33_6.png,0.0
348,ST1_20200808_MMR_1C48_33_60.png,0.0
349,ST1_20200808_MMR_1C48_33_7.png,0.0
350,ST1_20200808_MMR_1C48_33_8.png,0.0
351,ST1_20200808_MMR_1C48_33_9.png,0.0
352,ST1_20200808_MMR_1C48_34_10.png,0.0
353,ST1_20200808_MMR_1C48_34_29.png,0.0
354,ST1_20200808_MMR_1C48_34_31.png,0.0
355,ST1_20200808_MMR_1C48_34_34.png,0.0
356,ST1_20200808_MMR_1C48_34_35.png,0.0
357,ST1_20200808_MMR_1C48_34_36.png,0.0
358,ST1_20200808_MMR_1C48_34_37.png,0.0
359,ST1_20200808_MMR_1C48_34_38.png,0.0
360,ST1_20200808_MMR_1C48_34_39.png,0.0
361,ST1_20200808_MMR_1C48_34_40.png,0.0
362,ST1_20200808_MMR_1C48_34_41.png,0.4129752354377398
363,ST1_20200808_MMR_1C48_34_55.png,0.0
364,ST1_20200808_MMR_1C48_34_56.png,0.0
365,ST1_20200808_MMR_1C48_34_57.png,0.0
366,ST1_20200808_MMR_1C48_34_58.png,0.0
367,ST1_20200808_MMR_1C48_34_59.png,0.0
368,ST1_20200808_MMR_1C48_34_6.png,0.0
369,ST1_20200808_MMR_1C48_34_60.png,0.0
370,ST1_20200808_MMR_1C48_34_7.png,0.0
371,ST1_20200808_MMR_1C48_34_9.png,0.0
372,ST1_20200808_MMR_1C48_35_10.png,0.0
373,ST1_20200808_MMR_1C48_35_30.png,0.0
374,ST1_20200808_MMR_1C48_35_32.png,0.0
375,ST1_20200808_MMR_1C48_35_35.png,0.0
376,ST1_20200808_MMR_1C48_35_36.png,0.0
377,ST1_20200808_MMR_1C48_35_37.png,0.0
378,ST1_20200808_MMR_1C48_35_38.png,0.0
379,ST1_20200808_MMR_1C48_35_39.png,0.0
380,ST1_20200808_MMR_1C48_35_55.png,0.0
381,ST1_20200808_MMR_1C48_35_56.png,0.0
382,ST1_20200808_MMR_1C48_35_57.png,0.0
383,ST1_20200808_MMR_1C48_35_58.png,0.0
384,ST1_20200808_MMR_1C48_35_59.png,0.0
385,ST1_20200808_MMR_1C48_35_60.png,0.0
386,ST1_20200808_MMR_1C48_36_28.png,0.0
387,ST1_20200808_MMR_1C48_36_30.png,0.0
388,ST1_20200808_MMR_1C48_36_31.png,0.0
389,ST1_20200808_MMR_1C48_36_32.png,0.0
390,ST1_20200808_MMR_1C48_36_34.png,0.0
391,ST1_20200808_MMR_1C48_36_35.png,0.0
392,ST1_20200808_MMR_1C48_36_36.png,0.0
393,ST1_20200808_MMR_1C48_36_37.png,0.0
